setor,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
Organismos Internacionais e Outras Instituições Extraterritoriais,Dezembro/2024,26.0,85.0,4430.0,-59.0,2024-12-01,-0.013318284424379233,4430.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Janeiro/2025,43.0,68.0,4405.0,-25.0,2025-01-01,-0.0056753688989784334,4405.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Fevereiro/2025,38.0,39.0,4404.0,-1.0,2025-02-01,-0.00022706630336058128,4404.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Março/2025,37.0,50.0,4391.0,-13.0,2025-03-01,-0.002960601229788203,4391.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Abril/2025,43.0,36.0,4398.0,7.0,2025-04-01,0.0015916325602546612,4398.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Maio/2025,26.0,32.0,4392.0,-6.0,2025-05-01,-0.001366120218579235,4392.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Junho/2025,44.0,43.0,4393.0,1.0,2025-06-01,0.00022763487366264513,4393.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Julho/2025,34.0,51.0,4376.0,-17.0,2025-07-01,-0.0038848263254113347,4376.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Agosto/2025,27.0,49.0,4354.0,-22.0,2025-08-01,-0.005052824988516307,4354.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Setembro/2025,47.0,37.0,4364.0,10.0,2025-09-01,0.00229147571035747,4364.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Outubro/2025,34.0,35.0,4363.0,-1.0,2025-10-01,-0.00022920009168003668,4363.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Novembro/2025,27.0,35.0,4355.0,-8.0,2025-11-01,-0.0018369690011481056,4355.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Dezembro/2025,34.0,62.0,,-28.0,2025-12-01,-0.00642939150401837,4355.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Janeiro/2026,47.0,33.0,4341.0,14.0,2026-01-01,0.00322506334945865,4341.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Fevereiro/2026,28.0,50.0,4319.0,-22.0,2026-02-01,-0.005093771706413522,4319.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Março/2026,33.0,48.0,4304.0,-15.0,2026-03-01,-0.0034851301115241635,4304.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Abril/2026,51.0,40.0,4315.0,11.0,2026-04-01,0.0025492468134414832,4315.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Maio/2026,106.0,23.0,4398.0,83.0,2026-05-01,0.018872214643019556,4398.0
Organismos Internacionais e Outras Instituições Extraterritoriais,Junho/2026,32.0,46.0,4384.0,-14.0,2026-06-01,-0.0031934306569343066,4384.0
Outras Atividades de Serviços,Janeiro/2020,28972.0,26848.0,887989.0,2124.0,2020-01-01,0.0023919215215503797,887989.0
Outras Atividades de Serviços,Fevereiro/2020,36552.0,30664.0,893877.0,5888.0,2020-02-01,0.006587036023971978,893877.0
Outras Atividades de Serviços,Março/2020,28488.0,31645.0,890720.0,-3157.0,2020-03-01,-0.0035443236931920244,890720.0
Outras Atividades de Serviços,Abril/2020,9939.0,28289.0,872370.0,-18350.0,2020-04-01,-0.02103465272762704,872370.0
Outras Atividades de Serviços,Maio/2020,12476.0,21461.0,863385.0,-8985.0,2020-05-01,-0.010406713111763582,863385.0
Outras Atividades de Serviços,Junho/2020,14133.0,17993.0,859525.0,-3860.0,2020-06-01,-0.0044908525057444516,859525.0
Outras Atividades de Serviços,Julho/2020,17135.0,18642.0,858018.0,-1507.0,2020-07-01,-0.0017563734094156534,858018.0
Outras Atividades de Serviços,Agosto/2020,19729.0,19839.0,857908.0,-110.0,2020-08-01,-0.00012821887661614066,857908.0
Outras Atividades de Serviços,Setembro/2020,22451.0,20545.0,859814.0,1906.0,2020-09-01,0.002216758508235502,859814.0
Outras Atividades de Serviços,Outubro/2020,24779.0,24942.0,859651.0,-163.0,2020-10-01,-0.00018961183084763468,859651.0
Outras Atividades de Serviços,Novembro/2020,24645.0,19221.0,865075.0,5424.0,2020-11-01,0.006269976591625003,865075.0
Outras Atividades de Serviços,Dezembro/2020,20629.0,25741.0,859963.0,-5112.0,2020-12-01,-0.005944441795751678,859963.0
Outras Atividades de Serviços,Janeiro/2021,26087.0,23177.0,862873.0,2910.0,2021-01-01,0.0033724545790631993,862873.0
Outras Atividades de Serviços,Fevereiro/2021,33832.0,24032.0,872673.0,9800.0,2021-02-01,0.01122986502389784,872673.0
Outras Atividades de Serviços,Março/2021,31024.0,26409.0,877288.0,4615.0,2021-03-01,0.005260530179370971,877288.0
Outras Atividades de Serviços,Abril/2021,27415.0,22190.0,882513.0,5225.0,2021-04-01,0.005920592671156119,882513.0
Outras Atividades de Serviços,Maio/2021,32899.0,23782.0,891630.0,9117.0,2021-05-01,0.010225093368325427,891630.0
Outras Atividades de Serviços,Junho/2021,30399.0,24975.0,897054.0,5424.0,2021-06-01,0.006046458741614217,897054.0
Outras Atividades de Serviços,Julho/2021,31898.0,25922.0,903030.0,5976.0,2021-07-01,0.0066177203415168934,903030.0
Outras Atividades de Serviços,Agosto/2021,37013.0,28181.0,911862.0,8832.0,2021-08-01,0.009685676122044783,911862.0
Outras Atividades de Serviços,Setembro/2021,35970.0,28137.0,919695.0,7833.0,2021-09-01,0.008516953990181528,919695.0
Outras Atividades de Serviços,Outubro/2021,35533.0,26628.0,928600.0,8905.0,2021-10-01,0.009589704932155933,928600.0
Outras Atividades de Serviços,Novembro/2021,34567.0,26406.0,936761.0,8161.0,2021-11-01,0.008711933993836208,936761.0
Outras Atividades de Serviços,Dezembro/2021,26387.0,37734.0,925414.0,-11347.0,2021-12-01,-0.012261539159770653,925414.0
Outras Atividades de Serviços,Janeiro/2022,35639.0,32678.0,928375.0,2961.0,2022-01-01,0.0031894439208294064,928375.0
Outras Atividades de Serviços,Fevereiro/2022,51364.0,32967.0,946772.0,18397.0,2022-02-01,0.019431288631264972,946772.0
Outras Atividades de Serviços,Março/2022,46960.0,37341.0,956391.0,9619.0,2022-03-01,0.010057601964050268,956391.0
Outras Atividades de Serviços,Abril/2022,41848.0,33839.0,964400.0,8009.0,2022-04-01,0.00830464537536292,964400.0
Outras Atividades de Serviços,Maio/2022,41891.0,34350.0,971941.0,7541.0,2022-05-01,0.007758701402657157,971941.0
Outras Atividades de Serviços,Junho/2022,39461.0,31948.0,979454.0,7513.0,2022-06-01,0.007670600150696204,979454.0
Outras Atividades de Serviços,Julho/2022,38112.0,32590.0,984976.0,5522.0,2022-07-01,0.005606227969006352,984976.0
Outras Atividades de Serviços,Agosto/2022,43597.0,36228.0,992345.0,7369.0,2022-08-01,0.007425844842267558,992345.0
Outras Atividades de Serviços,Setembro/2022,39903.0,34571.0,997677.0,5332.0,2022-09-01,0.005344415076222064,997677.0
Outras Atividades de Serviços,Outubro/2022,36000.0,34201.0,999476.0,1799.0,2022-10-01,0.001799943170221196,999476.0
Outras Atividades de Serviços,Novembro/2022,32230.0,31825.0,999881.0,405.0,2022-11-01,0.0004050482007358876,999881.0
Outras Atividades de Serviços,Dezembro/2022,25176.0,41816.0,983241.0,-16640.0,2022-12-01,-0.016923622997820475,983241.0
Outras Atividades de Serviços,Janeiro/2023,34903.0,33598.0,984546.0,1305.0,2023-01-01,0.0013254840302027533,984546.0
Outras Atividades de Serviços,Fevereiro/2023,43511.0,33387.0,994670.0,10124.0,2023-02-01,0.010178250072888495,994670.0
Outras Atividades de Serviços,Março/2023,44819.0,38906.0,1000583.0,5913.0,2023-03-01,0.005909554729592648,1000583.0
Outras Atividades de Serviços,Abril/2023,37670.0,31706.0,1006547.0,5964.0,2023-04-01,0.005925207665414531,1006547.0
Outras Atividades de Serviços,Maio/2023,39431.0,34592.0,1011386.0,4839.0,2023-05-01,0.004784523416381085,1011386.0
Outras Atividades de Serviços,Junho/2023,36984.0,33693.0,1014677.0,3291.0,2023-06-01,0.0032433966671167277,1014677.0
Outras Atividades de Serviços,Julho/2023,37172.0,33020.0,1018829.0,4152.0,2023-07-01,0.004075266801396505,1018829.0
Outras Atividades de Serviços,Agosto/2023,40924.0,35617.0,1024136.0,5307.0,2023-08-01,0.00518192896255966,1024136.0
Outras Atividades de Serviços,Setembro/2023,36679.0,32914.0,1027901.0,3765.0,2023-09-01,0.0036628041027297375,1027901.0
Outras Atividades de Serviços,Outubro/2023,37008.0,33022.0,1031887.0,3986.0,2023-10-01,0.0038628260652571454,1031887.0
Outras Atividades de Serviços,Novembro/2023,31739.0,31085.0,1032541.0,654.0,2023-11-01,0.000633388892063366,1032541.0
Outras Atividades de Serviços,Dezembro/2023,27856.0,37836.0,1022561.0,-9980.0,2023-12-01,-0.009759808950272893,1022561.0
Outras Atividades de Serviços,Janeiro/2024,37135.0,35798.0,1023898.0,1337.0,2024-01-01,0.001305794131837351,1023898.0
Outras Atividades de Serviços,Fevereiro/2024,46293.0,36633.0,1033558.0,9660.0,2024-02-01,0.009346355018296022,1033558.0
Outras Atividades de Serviços,Março/2024,45953.0,39845.0,1039666.0,6108.0,2024-03-01,0.005874963690262065,1039666.0
Outras Atividades de Serviços,Abril/2024,46095.0,36410.0,1049351.0,9685.0,2024-04-01,0.009229514242612815,1049351.0
Outras Atividades de Serviços,Maio/2024,41849.0,36612.0,1054588.0,5237.0,2024-05-01,0.0049659203404552295,1054588.0
Outras Atividades de Serviços,Junho/2024,38984.0,34651.0,1058921.0,4333.0,2024-06-01,0.004091901095549149,1058921.0
Outras Atividades de Serviços,Julho/2024,41107.0,37617.0,1062411.0,3490.0,2024-07-01,0.0032849810478242413,1062411.0
Outras Atividades de Serviços,Agosto/2024,42178.0,37029.0,1067560.0,5149.0,2024-08-01,0.004823148113454982,1067560.0
Outras Atividades de Serviços,Setembro/2024,39869.0,34408.0,1073021.0,5461.0,2024-09-01,0.005089369173576286,1073021.0
Outras Atividades de Serviços,Outubro/2024,38381.0,36289.0,1075113.0,2092.0,2024-10-01,0.0019458419719601567,1075113.0
Outras Atividades de Serviços,Novembro/2024,34595.0,32084.0,1077624.0,2511.0,2024-11-01,0.0023301262778111847,1077624.0
Outras Atividades de Serviços,Dezembro/2024,23632.0,41245.0,1060011.0,-17613.0,2024-12-01,-0.016615865307058133,1060011.0
Outras Atividades de Serviços,Janeiro/2025,43463.0,39769.0,1063705.0,3694.0,2025-01-01,0.0034727673556108132,1063705.0
Outras Atividades de Serviços,Fevereiro/2025,51367.0,41287.0,1073785.0,10080.0,2025-02-01,0.009387354079261678,1073785.0
Outras Atividades de Serviços,Março/2025,42515.0,39154.0,1077146.0,3361.0,2025-03-01,0.003120282672915278,1077146.0
Outras Atividades de Serviços,Abril/2025,43249.0,35809.0,1084586.0,7440.0,2025-04-01,0.006859760314073757,1084586.0
Outras Atividades de Serviços,Maio/2025,41313.0,39006.0,1086893.0,2307.0,2025-05-01,0.002122564042642652,1086893.0
Outras Atividades de Serviços,Junho/2025,40240.0,36166.0,1090967.0,4074.0,2025-06-01,0.0037343017708143327,1090967.0
Outras Atividades de Serviços,Julho/2025,40651.0,38021.0,1093597.0,2630.0,2025-07-01,0.0024049078408225335,1093597.0
Outras Atividades de Serviços,Agosto/2025,44083.0,37941.0,1099739.0,6142.0,2025-08-01,0.0055849615226885654,1099739.0
Outras Atividades de Serviços,Setembro/2025,41987.0,38010.0,1103716.0,3977.0,2025-09-01,0.003603282003703851,1103716.0
Outras Atividades de Serviços,Outubro/2025,53543.0,41647.0,1115612.0,11896.0,2025-10-01,0.0106632054872124,1115612.0
Outras Atividades de Serviços,Novembro/2025,34621.0,33467.0,1116766.0,1154.0,2025-11-01,0.001033340914748479,1116766.0
Outras Atividades de Serviços,Dezembro/2025,27364.0,42664.0,,-15300.0,2025-12-01,-0.013700273826387981,1116766.0
Outras Atividades de Serviços,Janeiro/2026,40306.0,37532.0,1104240.0,2774.0,2026-01-01,0.0025121350431065712,1104240.0
Outras Atividades de Serviços,Fevereiro/2026,51816.0,38600.0,1117456.0,13216.0,2026-02-01,0.011826863876519524,1117456.0
Outras Atividades de Serviços,Março/2026,49309.0,41524.0,1125241.0,7785.0,2026-03-01,0.006918517899721037,1125241.0
Outras Atividades de Serviços,Abril/2026,43482.0,39057.0,1129666.0,4425.0,2026-04-01,0.0039170869973956905,1129666.0
Outras Atividades de Serviços,Maio/2026,41641.0,39158.0,1132149.0,2483.0,2026-05-01,0.0021931742200010777,1132149.0
Outras Atividades de Serviços,Junho/2026,40009.0,36827.0,1135331.0,3182.0,2026-06-01,0.00280270687579217,1135331.0
Outros serviços,Janeiro/2020,38991.0,34942.0,1153325.0,4049.0,2020-01-01,0.0035107190080853187,1153325.0
Outros serviços,Fevereiro/2020,46181.0,38814.0,1160692.0,7367.0,2020-02-01,0.006347075710007478,1160692.0
Outros serviços,Março/2020,35451.0,43913.0,1152230.0,-8462.0,2020-03-01,-0.007344019857146577,1152230.0
Outros serviços,Abril/2020,10829.0,43768.0,1119291.0,-32939.0,2020-04-01,-0.02942845068887358,1119291.0
Outros serviços,Maio/2020,13315.0,27988.0,1104618.0,-14673.0,2020-05-01,-0.013283325095191279,1104618.0
Outros serviços,Junho/2020,15295.0,23689.0,1096224.0,-8394.0,2020-06-01,-0.00765719415010071,1096224.0
Outros serviços,Julho/2020,19267.0,23621.0,1091870.0,-4354.0,2020-07-01,-0.0039876542079185255,1091870.0
Outros serviços,Agosto/2020,23133.0,25043.0,1089960.0,-1910.0,2020-08-01,-0.0017523578846930163,1089960.0
Outros serviços,Setembro/2020,27860.0,25557.0,1092263.0,2303.0,2020-09-01,0.0021084665506384452,1092263.0
Outros serviços,Outubro/2020,32755.0,30081.0,1094937.0,2674.0,2020-10-01,0.002442149639659633,1094937.0
Outros serviços,Novembro/2020,32384.0,24277.0,1103044.0,8107.0,2020-11-01,0.007349661482225551,1103044.0
Outros serviços,Dezembro/2020,26590.0,32551.0,1097083.0,-5961.0,2020-12-01,-0.005433499562020376,1097083.0
Outros serviços,Janeiro/2021,33340.0,30554.0,1099869.0,2786.0,2021-01-01,0.00253302893344571,1099869.0
Outros serviços,Fevereiro/2021,42684.0,30905.0,1111648.0,11779.0,2021-02-01,0.01059598002245315,1111648.0
Outros serviços,Março/2021,36735.0,34473.0,1113910.0,2262.0,2021-03-01,0.002030684705227532,1113910.0
Outros serviços,Abril/2021,32254.0,28847.0,1117317.0,3407.0,2021-04-01,0.00304926891831056,1117317.0
Outros serviços,Maio/2021,40473.0,30699.0,1127091.0,9774.0,2021-05-01,0.008671881862245373,1127091.0
Outros serviços,Junho/2021,38211.0,31371.0,1133931.0,6840.0,2021-06-01,0.006032113065080679,1133931.0
Outros serviços,Julho/2021,40566.0,32024.0,1142473.0,8542.0,2021-07-01,0.0074767631270060645,1142473.0
Outros serviços,Agosto/2021,48432.0,35123.0,1155782.0,13309.0,2021-08-01,0.011515147320169375,1155782.0
Outros serviços,Setembro/2021,47575.0,35832.0,1167525.0,11743.0,2021-09-01,0.010058028736001371,1167525.0
Outros serviços,Outubro/2021,46764.0,34294.0,1179995.0,12470.0,2021-10-01,0.01056784138915843,1179995.0
Outros serviços,Novembro/2021,45597.0,34910.0,1190682.0,10687.0,2021-11-01,0.008975528310665653,1190682.0
Outros serviços,Dezembro/2021,36443.0,46989.0,1180136.0,-10546.0,2021-12-01,-0.008936258193970864,1180136.0
Outros serviços,Janeiro/2022,47423.0,41620.0,1185939.0,5803.0,2022-01-01,0.004893169041578024,1185939.0
Outros serviços,Fevereiro/2022,63636.0,42318.0,1207257.0,21318.0,2022-02-01,0.017658211963152832,1207257.0
Outros serviços,Março/2022,59358.0,48547.0,1218068.0,10811.0,2022-03-01,0.0088755307585455,1218068.0
Outros serviços,Abril/2022,55001.0,43737.0,1229332.0,11264.0,2022-04-01,0.00916269974262445,1229332.0
Outros serviços,Maio/2022,53690.0,43682.0,1239340.0,10008.0,2022-05-01,0.008075265867316475,1239340.0
Outros serviços,Junho/2022,50790.0,41193.0,1248937.0,9597.0,2022-06-01,0.007684134588053681,1248937.0
Outros serviços,Julho/2022,50011.0,42221.0,1256727.0,7790.0,2022-07-01,0.00619864139148757,1256727.0
Outros serviços,Agosto/2022,57521.0,46601.0,1267647.0,10920.0,2022-08-01,0.008614385550551534,1267647.0
Outros serviços,Setembro/2022,52770.0,44929.0,1275488.0,7841.0,2022-09-01,0.006147451014827266,1275488.0
Outros serviços,Outubro/2022,47111.0,43663.0,1278936.0,3448.0,2022-10-01,0.002695991042554123,1278936.0
Outros serviços,Novembro/2022,43154.0,41032.0,1281058.0,2122.0,2022-11-01,0.0016564433460467833,1281058.0
Outros serviços,Dezembro/2022,35388.0,52098.0,1264348.0,-16710.0,2022-12-01,-0.013216298044525716,1264348.0
Outros serviços,Janeiro/2023,48705.0,44244.0,1268809.0,4461.0,2023-01-01,0.0035158956154945306,1268809.0
Outros serviços,Fevereiro/2023,56491.0,43887.0,1281413.0,12604.0,2023-02-01,0.009836016959403409,1281413.0
Outros serviços,Março/2023,58915.0,51694.0,1288634.0,7221.0,2023-03-01,0.005603608161820967,1288634.0
Outros serviços,Abril/2023,50864.0,42294.0,1297204.0,8570.0,2023-04-01,0.0066065167853321454,1297204.0
Outros serviços,Maio/2023,52438.0,45255.0,1304387.0,7183.0,2023-05-01,0.0055068012790682516,1304387.0
Outros serviços,Junho/2023,49409.0,43686.0,1310110.0,5723.0,2023-06-01,0.00436833548328003,1310110.0
Outros serviços,Julho/2023,49543.0,43542.0,1316111.0,6001.0,2023-07-01,0.0045596458049511025,1316111.0
Outros serviços,Agosto/2023,55385.0,47855.0,1323641.0,7530.0,2023-08-01,0.005688853699756958,1323641.0
Outros serviços,Setembro/2023,49940.0,43831.0,1329750.0,6109.0,2023-09-01,0.004594096634705772,1329750.0
Outros serviços,Outubro/2023,49950.0,43858.0,1335842.0,6092.0,2023-10-01,0.004560419570577958,1335842.0
Outros serviços,Novembro/2023,44251.0,41805.0,1338288.0,2446.0,2023-11-01,0.001827708236194302,1338288.0
Outros serviços,Dezembro/2023,39554.0,49213.0,1328629.0,-9659.0,2023-12-01,-0.007269900024762368,1328629.0
Outros serviços,Janeiro/2024,53547.0,47737.0,1334439.0,5810.0,2024-01-01,0.004353889537101359,1334439.0
Outros serviços,Fevereiro/2024,61781.0,49591.0,1346629.0,12190.0,2024-02-01,0.009052233391676549,1346629.0
Outros serviços,Março/2024,61877.0,53889.0,1354617.0,7988.0,2024-03-01,0.005896869742517627,1354617.0
Outros serviços,Abril/2024,62810.0,49468.0,1367959.0,13342.0,2024-04-01,0.009753216287915062,1367959.0
Outros serviços,Maio/2024,56021.0,49103.0,1374877.0,6918.0,2024-05-01,0.0050317228377520316,1374877.0
Outros serviços,Junho/2024,53158.0,46013.0,1382022.0,7145.0,2024-06-01,0.005169961114946072,1382022.0
Outros serviços,Julho/2024,55640.0,51175.0,1386487.0,4465.0,2024-07-01,0.0032203691776410454,1386487.0
Outros serviços,Agosto/2024,58376.0,50412.0,1394451.0,7964.0,2024-08-01,0.005711208210256223,1394451.0
Outros serviços,Setembro/2024,55480.0,46975.0,1402956.0,8505.0,2024-09-01,0.0060622000975084035,1402956.0
Outros serviços,Outubro/2024,53620.0,49561.0,1407015.0,4059.0,2024-10-01,0.0028848306521252437,1407015.0
Outros serviços,Novembro/2024,48708.0,43903.0,1411820.0,4805.0,2024-11-01,0.0034034083665056454,1411820.0
Outros serviços,Dezembro/2024,36477.0,54239.0,1394058.0,-17762.0,2024-12-01,-0.012741220236173818,1394058.0
Outros serviços,Janeiro/2025,62084.0,54385.0,1401757.0,7699.0,2025-01-01,0.005492392761370195,1401757.0
Outros serviços,Fevereiro/2025,70743.0,55847.0,1416653.0,14896.0,2025-02-01,0.010514924967511451,1416653.0
Outros serviços,Março/2025,59632.0,55638.0,1420647.0,3994.0,2025-03-01,0.0028113950897020864,1420647.0
Outros serviços,Abril/2025,61241.0,49408.0,1432480.0,11833.0,2025-04-01,0.008260499273986373,1432480.0
Outros serviços,Maio/2025,58540.0,53130.0,1437890.0,5410.0,2025-05-01,0.0037624574897940732,1437890.0
Outros serviços,Junho/2025,55815.0,49490.0,1444215.0,6325.0,2025-06-01,0.004379541827221016,1444215.0
Outros serviços,Julho/2025,56632.0,53329.0,1447518.0,3303.0,2025-07-01,0.0022818369098000853,1447518.0
Outros serviços,Agosto/2025,61690.0,53479.0,1455729.0,8211.0,2025-08-01,0.005640472917692785,1455729.0
Outros serviços,Setembro/2025,59693.0,52432.0,1462990.0,7261.0,2025-09-01,0.004963123466325812,1462990.0
Outros serviços,Outubro/2025,70482.0,56781.0,1476691.0,13701.0,2025-10-01,0.009278176680158543,1476691.0
Outros serviços,Novembro/2025,50201.0,46311.0,1480581.0,3890.0,2025-11-01,0.0026273469671703204,1480581.0
Outros serviços,Dezembro/2025,41533.0,57754.0,,-16221.0,2025-12-01,-0.010955834229940814,1480581.0
Outros serviços,Janeiro/2026,59198.0,53153.0,1470405.0,6045.0,2026-01-01,0.004111112244585676,1470405.0
Outros serviços,Fevereiro/2026,70590.0,55393.0,1485602.0,15197.0,2026-02-01,0.010229523115881642,1485602.0
Outros serviços,Março/2026,69367.0,59457.0,1495512.0,9910.0,2026-03-01,0.006626493134123965,1495512.0
Outros serviços,Abril/2026,62080.0,55019.0,1502573.0,7061.0,2026-04-01,0.004699272514546714,1502573.0
Outros serviços,Maio/2026,58127.0,54587.0,1506113.0,3540.0,2026-05-01,0.002350421249932774,1506113.0
Outros serviços,Junho/2026,56595.0,52378.0,1510330.0,4217.0,2026-06-01,0.00279210503664762,1510330.0
Saúde Humana e Serviços Sociais,Janeiro/2020,55532.0,50013.0,2458610.0,5519.0,2020-01-01,0.00224476431804963,2458610.0
Saúde Humana e Serviços Sociais,Fevereiro/2020,60283.0,50570.0,2468323.0,9713.0,2020-02-01,0.003935060362845543,2468323.0
Saúde Humana e Serviços Sociais,Março/2020,64766.0,55299.0,2477790.0,9467.0,2020-03-01,0.003820743485121822,2477790.0
Saúde Humana e Serviços Sociais,Abril/2020,58732.0,55854.0,2480668.0,2878.0,2020-04-01,0.0011601713731946395,2480668.0
Saúde Humana e Serviços Sociais,Maio/2020,55020.0,47676.0,2488012.0,7344.0,2020-05-01,0.0029517542519891383,2488012.0
Saúde Humana e Serviços Sociais,Junho/2020,58809.0,45250.0,2501571.0,13559.0,2020-06-01,0.005420193950121744,2501571.0
Saúde Humana e Serviços Sociais,Julho/2020,63240.0,49720.0,2515091.0,13520.0,2020-07-01,0.005375551023799934,2515091.0
Saúde Humana e Serviços Sociais,Agosto/2020,63675.0,55699.0,2523067.0,7976.0,2020-08-01,0.003161231945089052,2523067.0
Saúde Humana e Serviços Sociais,Setembro/2020,60645.0,54935.0,2528777.0,5710.0,2020-09-01,0.002258008515578875,2528777.0
Saúde Humana e Serviços Sociais,Outubro/2020,63690.0,58088.0,2534379.0,5602.0,2020-10-01,0.0022104034163793183,2534379.0
Saúde Humana e Serviços Sociais,Novembro/2020,63732.0,48853.0,2549258.0,14879.0,2020-11-01,0.005836600297027606,2549258.0
Saúde Humana e Serviços Sociais,Dezembro/2020,66479.0,59075.0,2556662.0,7404.0,2020-12-01,0.0028959635649921656,2556662.0
Saúde Humana e Serviços Sociais,Janeiro/2021,75972.0,54507.0,2578127.0,21465.0,2021-01-01,0.008325811723006664,2578127.0
Saúde Humana e Serviços Sociais,Fevereiro/2021,81793.0,55893.0,2604027.0,25900.0,2021-02-01,0.009946133431028173,2604027.0
Saúde Humana e Serviços Sociais,Março/2021,107555.0,67956.0,2643626.0,39599.0,2021-03-01,0.01497904771703713,2643626.0
Saúde Humana e Serviços Sociais,Abril/2021,91794.0,61554.0,2673866.0,30240.0,2021-04-01,0.011309467265749292,2673866.0
Saúde Humana e Serviços Sociais,Maio/2021,77806.0,61382.0,2690290.0,16424.0,2021-05-01,0.006104918057161124,2690290.0
Saúde Humana e Serviços Sociais,Junho/2021,81907.0,64376.0,2707821.0,17531.0,2021-06-01,0.006474209336584656,2707821.0
Saúde Humana e Serviços Sociais,Julho/2021,79526.0,69393.0,2717954.0,10133.0,2021-07-01,0.0037281719999676228,2717954.0
Saúde Humana e Serviços Sociais,Agosto/2021,80666.0,72119.0,2726501.0,8547.0,2021-08-01,0.0031347870402394866,2726501.0
Saúde Humana e Serviços Sociais,Setembro/2021,75114.0,72793.0,2728822.0,2321.0,2021-09-01,0.0008505501641367594,2728822.0
Saúde Humana e Serviços Sociais,Outubro/2021,74366.0,70176.0,2733012.0,4190.0,2021-10-01,0.0015331070628303131,2733012.0
Saúde Humana e Serviços Sociais,Novembro/2021,72284.0,64853.0,2740443.0,7431.0,2021-11-01,0.0027116053864283986,2740443.0
Saúde Humana e Serviços Sociais,Dezembro/2021,66496.0,70552.0,2736387.0,-4056.0,2021-12-01,-0.001482246480486861,2736387.0
Saúde Humana e Serviços Sociais,Janeiro/2022,89473.0,72315.0,2753545.0,17158.0,2022-01-01,0.0062312400923173585,2753545.0
Saúde Humana e Serviços Sociais,Fevereiro/2022,99093.0,75702.0,2776936.0,23391.0,2022-02-01,0.0084233126006505,2776936.0
Saúde Humana e Serviços Sociais,Março/2022,89788.0,85776.0,2780948.0,4012.0,2022-03-01,0.00144267350558155,2780948.0
Saúde Humana e Serviços Sociais,Abril/2022,88967.0,78666.0,2791249.0,10301.0,2022-04-01,0.003690462585029139,2791249.0
Saúde Humana e Serviços Sociais,Maio/2022,89861.0,79045.0,2802065.0,10816.0,2022-05-01,0.0038600103851980593,2802065.0
Saúde Humana e Serviços Sociais,Junho/2022,87662.0,75433.0,2814294.0,12229.0,2022-06-01,0.004345317155919033,2814294.0
Saúde Humana e Serviços Sociais,Julho/2022,91424.0,77788.0,2827930.0,13636.0,2022-07-01,0.004821901532216144,2827930.0
Saúde Humana e Serviços Sociais,Agosto/2022,90456.0,85655.0,2832731.0,4801.0,2022-08-01,0.0016948308893431816,2832731.0
Saúde Humana e Serviços Sociais,Setembro/2022,81050.0,76287.0,2837494.0,4763.0,2022-09-01,0.0016785938578196113,2837494.0
Saúde Humana e Serviços Sociais,Outubro/2022,74835.0,70773.0,2841556.0,4062.0,2022-10-01,0.0014294984860407467,2841556.0
Saúde Humana e Serviços Sociais,Novembro/2022,71621.0,65750.0,2847427.0,5871.0,2022-11-01,0.002061861462997998,2847427.0
Saúde Humana e Serviços Sociais,Dezembro/2022,61913.0,72760.0,2836580.0,-10847.0,2022-12-01,-0.003823971120151732,2836580.0
Saúde Humana e Serviços Sociais,Janeiro/2023,80697.0,74945.0,2842332.0,5752.0,2023-01-01,0.0020236904063283246,2842332.0
Saúde Humana e Serviços Sociais,Fevereiro/2023,87067.0,74974.0,2854425.0,12093.0,2023-02-01,0.0042365800467694895,2854425.0
Saúde Humana e Serviços Sociais,Março/2023,101124.0,86910.0,2868639.0,14214.0,2023-03-01,0.004954962963272827,2868639.0
Saúde Humana e Serviços Sociais,Abril/2023,92162.0,73828.0,2886973.0,18334.0,2023-04-01,0.006350596281988089,2886973.0
Saúde Humana e Serviços Sociais,Maio/2023,93189.0,79313.0,2900849.0,13876.0,2023-05-01,0.004783427196658634,2900849.0
Saúde Humana e Serviços Sociais,Junho/2023,88376.0,79496.0,2909729.0,8880.0,2023-06-01,0.0030518306000318243,2909729.0
Saúde Humana e Serviços Sociais,Julho/2023,92318.0,78995.0,2923052.0,13323.0,2023-07-01,0.004557907283209467,2923052.0
Saúde Humana e Serviços Sociais,Agosto/2023,95954.0,84636.0,2934370.0,11318.0,2023-08-01,0.00385704597579719,2934370.0
