uf,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Sudeste,2022-08-01,2022-09-01,0.004882972080194481,0.0062945030490481205,0.0056914330644180396,0.0054564755881664215,0.00030144003152596797,0.0010646947308829927,138032.0,21928975.0,1035140.0,897108.0,118046.66666666667,0.0038488106076769195,0.004934854336152859,0.006880889391914638,0.006165998567845947,0.00461379757636005,0.0062945030490481205
Sudeste,2022-09-01,2022-10-01,0.0036456676205693385,0.004882972080194481,0.005263757568534217,0.005628835833586016,-0.00010202203713935209,0.000853182325060832,107604.0,22036579.0,956018.0,848414.0,122315.66666666667,0.004934854336152859,0.006880889391914638,0.006165998567845947,0.00461379757636005,0.0062945030490481205,0.004882972080194481
Sudeste,2022-10-01,2022-11-01,0.003895790037269444,0.0036456676205693385,0.004941047583270647,0.005413971380988762,-0.0005241280813426522,0.0011211501477781595,80632.0,22117211.0,904243.0,823611.0,118146.5,0.006880889391914638,0.006165998567845947,0.00461379757636005,0.0062945030490481205,0.004882972080194481,0.0036456676205693385
Sudeste,2022-11-01,2022-12-01,-0.009498795805624497,0.003895790037269444,0.004141476579344421,0.0049164548218812295,-0.00044762752826023626,0.0010173294865561346,86501.0,22203712.0,909774.0,823273.0,107841.83333333333,0.006165998567845947,0.00461379757636005,0.0062945030490481205,0.004882972080194481,0.0036456676205693385,0.003895790037269444
Sudeste,2022-12-01,2023-01-01,0.0008163447760612277,-0.009498795805624497,-0.0006524460492619046,0.002305655759636156,-0.0022570402972823963,0.005347120974965649,-208924.0,21994788.0,720078.0,929002.0,50730.666666666664,0.00461379757636005,0.0062945030490481205,0.004882972080194481,0.0036456676205693385,0.003895790037269444,-0.009498795805624497
Sudeste,2023-01-01,2023-02-01,0.004987502427892442,0.0008163447760612277,-0.0015955536640979418,0.001672746959586353,-0.002008170645876894,0.005260502250896298,17970.0,22012758.0,926083.0,908113.0,36969.166666666664,0.0062945030490481205,0.004882972080194481,0.0036456676205693385,0.003895790037269444,-0.009498795805624497,0.0008163447760612277
Sudeste,2023-02-01,2023-03-01,0.00513520307555462,0.004987502427892442,-0.0012316495338902755,0.0014549135227270727,-0.000610282932512242,0.005088869711062479,110339.0,22123097.0,975602.0,865263.0,32353.666666666668,0.004882972080194481,0.0036456676205693385,0.003895790037269444,-0.009498795805624497,0.0008163447760612277,0.004987502427892442
Sudeste,2023-03-01,2023-04-01,0.004760634560318229,0.00513520307555462,0.00364635009316943,0.0014969520219537628,0.0006010844293851751,0.005117973425809241,114193.0,22237290.0,1110693.0,996500.0,33451.833333333336,0.0036456676205693385,0.003895790037269444,-0.009498795805624497,0.0008163447760612277,0.004987502427892442,0.00513520307555462
Sudeste,2023-04-01,2023-05-01,0.004577525073164264,0.004760634560318229,0.00496111335458843,0.0016827798452452444,0.0014970679117317855,0.005211995219871388,106370.0,22343660.0,955599.0,849229.0,37741.5,0.003895790037269444,-0.009498795805624497,0.0008163447760612277,0.004987502427892442,0.00513520307555462,0.004760634560318229
Sudeste,2023-05-01,2023-06-01,0.003378001277833845,0.004577525073164264,0.004824454236345705,0.0017964023512277143,0.0023532049826964847,0.005266150403174595,102749.0,22446409.0,1034376.0,931627.0,40449.5,-0.009498795805624497,0.0008163447760612277,0.004987502427892442,0.00513520307555462,0.004760634560318229,0.004577525073164264
Sudeste,2023-06-01,2023-07-01,0.00310742034095534,0.003378001277833845,0.004238720303772113,0.0039425351984707716,0.00032010805512691886,0.0015098938697320327,76081.0,22522490.0,974734.0,898653.0,87950.33333333333,0.0008163447760612277,0.004987502427892442,0.00513520307555462,0.004760634560318229,0.004577525073164264,0.003378001277833845
Sudeste,2023-07-01,2023-08-01,0.004406967685336356,0.00310742034095534,0.003687648897317817,0.004324381125953123,-0.0004244321518571942,0.0007882670212978749,70205.0,22592695.0,955250.0,885045.0,96656.16666666667,0.004987502427892442,0.00513520307555462,0.004760634560318229,0.004577525073164264,0.003378001277833845,0.00310742034095534
