setor,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Saúde Humana e Serviços Sociais,2021-09-01,2021-10-01,0.0015331070628303131,0.0008505501641367594,0.0025711697347812895,0.005267017310639824,-0.001827171882726989,0.0032936865004848897,2321.0,2728822.0,75114.0,72793.0,14199.333333333334,0.011309467265749292,0.006104918057161124,0.006474209336584656,0.0037281719999676228,0.0031347870402394866,0.0008505501641367594
Saúde Humana e Serviços Sociais,2021-10-01,2021-11-01,0.0027116053864283986,0.0015331070628303131,0.0018394814224021866,0.00363762394348666,-0.0011520976413921683,0.002105214652160064,4190.0,2733012.0,74366.0,70176.0,9857.666666666666,0.006104918057161124,0.006474209336584656,0.0037281719999676228,0.0031347870402394866,0.0008505501641367594,0.0015331070628303131
Saúde Humana e Serviços Sociais,2021-11-01,2021-12-01,-0.001482246480486861,0.0027116053864283986,0.0016984208711318238,0.003072071831697873,-0.0007909271839513123,0.00180011330049748,7431.0,2740443.0,72284.0,64853.0,8358.833333333334,0.006474209336584656,0.0037281719999676228,0.0031347870402394866,0.0008505501641367594,0.0015331070628303131,0.0027116053864283986
Saúde Humana e Serviços Sociais,2021-12-01,2022-01-01,0.0062312400923173585,-0.001482246480486861,0.0009208219895906169,0.001745995862185953,-0.0007611165847146322,0.0017348803125292558,-4056.0,2736387.0,66496.0,70552.0,4761.0,0.0037281719999676228,0.0031347870402394866,0.0008505501641367594,0.0015331070628303131,0.0027116053864283986,-0.001482246480486861
Saúde Humana e Serviços Sociais,2022-01-01,2022-02-01,0.0084233126006505,0.0062312400923173585,0.0024868663327529653,0.002163173877577576,0.0002760678185747592,0.002352411060181628,17158.0,2753545.0,89473.0,72315.0,5931.833333333333,0.0031347870402394866,0.0008505501641367594,0.0015331070628303131,0.0027116053864283986,-0.001482246480486861,0.0062312400923173585
Saúde Humana e Serviços Sociais,2022-02-01,2022-03-01,0.00144267350558155,0.0084233126006505,0.004390768737493666,0.0030445948043127447,0.001364695982974702,0.0033363381715619555,23391.0,2776936.0,99093.0,75702.0,8405.833333333334,0.0008505501641367594,0.0015331070628303131,0.0027116053864283986,-0.001482246480486861,0.0062312400923173585,0.0084233126006505
Saúde Humana e Serviços Sociais,2022-03-01,2022-04-01,0.003690462585029139,0.00144267350558155,0.005365742066183136,0.003143282027886877,0.0006970411551207634,0.0032782312132660623,4012.0,2780948.0,89788.0,85776.0,8687.666666666666,0.0015331070628303131,0.0027116053864283986,-0.001482246480486861,0.0062312400923173585,0.0084233126006505,0.00144267350558155
Saúde Humana e Serviços Sociais,2022-04-01,2022-05-01,0.0038600103851980593,0.003690462585029139,0.0045188162304203965,0.0035028412815866806,0.00045317481312977346,0.0031992667214088273,10301.0,2791249.0,88967.0,78666.0,9706.166666666666,0.0027116053864283986,-0.001482246480486861,0.0062312400923173585,0.0084233126006505,0.00144267350558155,0.003690462585029139
Saúde Humana e Serviços Sociais,2022-05-01,2022-06-01,0.004345317155919033,0.0038600103851980593,0.0029977154919362497,0.003694242114714957,0.0003459517917568856,0.003180501930553791,10816.0,2802065.0,89861.0,79045.0,10270.333333333334,-0.001482246480486861,0.0062312400923173585,0.0084233126006505,0.00144267350558155,0.003690462585029139,0.0038600103851980593
Saúde Humana e Serviços Sociais,2022-06-01,2022-07-01,0.004821901532216144,0.004345317155919033,0.003965263375382077,0.0046655027207826065,-0.0005963352071114677,0.0021856096298732974,12229.0,2814294.0,87662.0,75433.0,12984.5,0.0062312400923173585,0.0084233126006505,0.00144267350558155,0.003690462585029139,0.0038600103851980593,0.004345317155919033
Saúde Humana e Serviços Sociais,2022-07-01,2022-08-01,0.0016948308893431816,0.004821901532216144,0.004342409691111079,0.004430612960765737,-0.00026084504545686896,0.002077788271239474,13636.0,2827930.0,91424.0,77788.0,12397.5,0.0084233126006505,0.00144267350558155,0.003690462585029139,0.0038600103851980593,0.004345317155919033,0.004821901532216144
Saúde Humana e Serviços Sociais,2022-08-01,2022-09-01,0.0016785938578196113,0.0016948308893431816,0.003620683192492787,0.0033091993422145177,0.0001468688723168613,0.0012845665095892772,4801.0,2832731.0,90456.0,85655.0,9299.166666666666,0.00144267350558155,0.003690462585029139,0.0038600103851980593,0.004345317155919033,0.004821901532216144,0.0016948308893431816
Saúde Humana e Serviços Sociais,2022-09-01,2022-10-01,0.0014294984860407467,0.0016785938578196113,0.002731775426459646,0.0033485194009208615,-0.000459379935637576,0.0012292508457166502,4763.0,2837494.0,81050.0,76287.0,9424.333333333334,0.003690462585029139,0.0038600103851980593,0.004345317155919033,0.004821901532216144,0.0016948308893431816,0.0016785938578196113
Saúde Humana e Serviços Sociais,2022-10-01,2022-11-01,0.002061861462997998,0.0014294984860407467,0.0016009744110678464,0.0029716920510894627,-0.0006651371437987938,0.00140119406645868,4062.0,2841556.0,74835.0,70773.0,8384.5,0.0038600103851980593,0.004345317155919033,0.004821901532216144,0.0016948308893431816,0.0016785938578196113,0.0014294984860407467
Saúde Humana e Serviços Sociais,2022-11-01,2022-12-01,-0.003823971120151732,0.002061861462997998,0.001723317935619452,0.00267200056405612,-0.0006174492752758551,0.0013711224831736658,5871.0,2847427.0,71621.0,65750.0,7560.333333333333,0.004345317155919033,0.004821901532216144,0.0016948308893431816,0.0016785938578196113,0.0014294984860407467,0.002061861462997998
Saúde Humana e Serviços Sociais,2022-12-01,2023-01-01,0.0020236904063283246,-0.003823971120151732,-0.00011087039037099584,0.0013104525180443252,-0.0012107819117901082,0.002567574809004961,-10847.0,2836580.0,61913.0,72760.0,3714.3333333333335,0.004821901532216144,0.0016948308893431816,0.0016785938578196113,0.0014294984860407467,0.002061861462997998,-0.003823971120151732
Saúde Humana e Serviços Sociais,2023-01-01,2023-02-01,0.0042365800467694895,0.0020236904063283246,8.719358305819679e-05,0.0008440839970630217,-0.00040660098205803045,0.0020987329082489676,5752.0,2842332.0,80697.0,74945.0,2400.3333333333335,0.0016948308893431816,0.0016785938578196113,0.0014294984860407467,0.002061861462997998,-0.003823971120151732,0.0020236904063283246
Saúde Humana e Serviços Sociais,2023-02-01,2023-03-01,0.004954962963272827,0.0042365800467694895,0.000812099777648694,0.001267708856634073,0.00024819068921321126,0.0024541322282928273,12093.0,2854425.0,87067.0,74974.0,3615.6666666666665,0.0016785938578196113,0.0014294984860407467,0.002061861462997998,-0.003823971120151732,0.0020236904063283246,0.0042365800467694895
Saúde Humana e Serviços Sociais,2023-03-01,2023-04-01,0.006350596281988089,0.004954962963272827,0.0037384111387902138,0.0018137703742096088,0.0008571182761129978,0.0028217756596552474,14214.0,2868639.0,101124.0,86910.0,5190.833333333333,0.0014294984860407467,0.002061861462997998,-0.003823971120151732,0.0020236904063283246,0.0042365800467694895,0.004954962963272827
Saúde Humana e Serviços Sociais,2023-04-01,2023-05-01,0.004783427196658634,0.006350596281988089,0.005180713097343469,0.002633953340200833,0.0014283818853047224,0.003270408513926485,18334.0,2886973.0,92162.0,73828.0,7569.5,0.002061861462997998,-0.003823971120151732,0.0020236904063283246,0.0042365800467694895,0.004954962963272827,0.006350596281988089
Saúde Humana e Serviços Sociais,2023-05-01,2023-06-01,0.0030518306000318243,0.004783427196658634,0.00536299548063985,0.0030875476291442722,0.0016210312036438414,0.00334743417056603,13876.0,2900849.0,93189.0,79313.0,8903.666666666666,-0.003823971120151732,0.0020236904063283246,0.0042365800467694895,0.004954962963272827,0.006350596281988089,0.004783427196658634
Saúde Humana e Serviços Sociais,2023-06-01,2023-07-01,0.004557907283209467,0.0030518306000318243,0.004728618026226182,0.004233514582508198,0.00023362502105429126,0.0013895224535023865,8880.0,2909729.0,88376.0,79496.0,12191.5,0.0020236904063283246,0.0042365800467694895,0.004954962963272827,0.006350596281988089,0.004783427196658634,0.0030518306000318243
Saúde Humana e Serviços Sociais,2023-07-01,2023-08-01,0.00385704597579719,0.004557907283209467,0.004131055026633308,0.004655884061988388,-0.0001619979997957881,0.000977766823275089,13323.0,2923052.0,92318.0,78995.0,13453.333333333334,0.0042365800467694895,0.004954962963272827,0.006350596281988089,0.004783427196658634,0.0030518306000318243,0.004557907283209467
Saúde Humana e Serviços Sociais,2023-08-01,2023-09-01,0.0035140886156161642,0.00385704597579719,0.0038222612863461603,0.004592628383493005,-0.00035997852943831047,0.0010144363385467005,11318.0,2934370.0,95954.0,84636.0,13324.166666666666,0.004954962963272827,0.006350596281988089,0.004783427196658634,0.0030518306000318243,0.004557907283209467,0.00385704597579719
Saúde Humana e Serviços Sociais,2023-09-01,2023-10-01,0.002373528148295708,0.0035140886156161642,0.0039763472915409406,0.004352482658883561,-0.0004415887231790374,0.0010693010473110192,10348.0,2944718.0,85219.0,74871.0,12679.833333333334,0.006350596281988089,0.004783427196658634,0.0030518306000318243,0.004557907283209467,0.00385704597579719,0.0035140886156161642
Saúde Humana e Serviços Sociais,2023-10-01,2023-11-01,0.0019860711293421215,0.002373528148295708,0.003248220913236354,0.003689637969934831,-0.00032467378578496806,0.0008314698624341444,7006.0,2951724.0,82852.0,75846.0,10791.833333333334,0.004783427196658634,0.0030518306000318243,0.004557907283209467,0.00385704597579719,0.0035140886156161642,0.002373528148295708
Saúde Humana e Serviços Sociais,2023-11-01,2023-12-01,-0.0025701555516987025,0.0019860711293421215,0.0026245626310846645,0.003223411958715413,-0.00034928263195345205,0.0008707867840313614,5874.0,2957598.0,78599.0,72725.0,9458.166666666666,0.0030518306000318243,0.004557907283209467,0.00385704597579719,0.0035140886156161642,0.002373528148295708,0.0019860711293421215
Saúde Humana e Serviços Sociais,2023-12-01,2024-01-01,0.004532222104866394,-0.0025701555516987025,0.0005964812419797091,0.002286414266760325,-0.0012112514051779,0.002338725223498385,-7582.0,2950016.0,71663.0,79245.0,6714.5,0.004557907283209467,0.00385704597579719,0.0035140886156161642,0.002373528148295708,0.0019860711293421215,-0.0025701555516987025
Saúde Humana e Serviços Sociais,2024-01-01,2024-02-01,0.0057438735649961905,0.004532222104866394,0.0013160458941699378,0.0022821334037031456,-0.00043612311073006207,0.0023345833458869327,13431.0,2963447.0,92841.0,79410.0,6732.5,0.00385704597579719,0.0035140886156161642,0.002373528148295708,0.0019860711293421215,-0.0025701555516987025,0.004532222104866394
Saúde Humana e Serviços Sociais,2024-02-01,2024-03-01,0.008418852027347795,0.0057438735649961905,0.0025686467060546275,0.002596604668569646,0.00037339371244489607,0.0026334900376168966,17120.0,2980567.0,99699.0,82579.0,7699.5,0.0035140886156161642,0.002373528148295708,0.0019860711293421215,-0.0025701555516987025,0.004532222104866394,0.0057438735649961905
Saúde Humana e Serviços Sociais,2024-03-01,2024-04-01,0.007064148480241856,0.008418852027347795,0.00623164923240346,0.0034140652371915845,0.0013886401245367924,0.0034316894647672086,25306.0,3005873.0,111974.0,86668.0,10192.5,0.002373528148295708,0.0019860711293421215,-0.0025701555516987025,0.004532222104866394,0.0057438735649961905,0.008418852027347795
Saúde Humana e Serviços Sociais,2024-04-01,2024-05-01,0.005042397949122461,0.007064148480241856,0.007075624690861947,0.004195835292515942,0.001701973170050513,0.0036339225644607715,21385.0,3027258.0,110399.0,89014.0,12589.0,0.0019860711293421215,-0.0025701555516987025,0.004532222104866394,0.0057438735649961905,0.008418852027347795,0.007064148480241856
Saúde Humana e Serviços Sociais,2024-05-01,2024-06-01,0.004477332603907229,0.005042397949122461,0.006841799485570704,0.004705223095812666,0.0013809578597881085,0.0035002170003399203,15342.0,3042600.0,105453.0,90111.0,14167.0,-0.0025701555516987025,0.004532222104866394,0.0057438735649961905,0.008418852027347795,0.007064148480241856,0.005042397949122461
Saúde Humana e Serviços Sociais,2024-06-01,2024-07-01,0.0053221386060247275,0.004477332603907229,0.005527959677757183,0.00587980445508032,-0.00010667365427208445,0.0014348092609132038,13684.0,3056284.0,103283.0,89599.0,17711.333333333332,0.004532222104866394,0.0057438735649961905,0.008418852027347795,0.007064148480241856,0.005042397949122461,0.004477332603907229
Saúde Humana e Serviços Sociais,2024-07-01,2024-08-01,0.004977320323431909,0.0053221386060247275,0.004947289719684805,0.006011457205273376,-0.0004558566741799551,0.0013381008943030791,16353.0,3072637.0,107691.0,91338.0,18198.333333333332,0.0057438735649961905,0.008418852027347795,0.007064148480241856,0.005042397949122461,0.004477332603907229,0.0053221386060247275
Saúde Humana e Serviços Sociais,2024-08-01,2024-09-01,0.0063134990138777915,0.004977320323431909,0.004925597177787955,0.0058836983316793295,-0.0006571072424984581,0.0013930175954354686,15370.0,3088007.0,105286.0,89916.0,17906.666666666668,0.008418852027347795,0.007064148480241856,0.005042397949122461,0.004477332603907229,0.0053221386060247275,0.004977320323431909
Saúde Humana e Serviços Sociais,2024-09-01,2024-10-01,0.0031484146296867754,0.0063134990138777915,0.005537652647778143,0.0055328061627676626,-8.867640590784217e-05,0.0008814723107479958,19620.0,3107627.0,104347.0,84727.0,16959.0,0.007064148480241856,0.005042397949122461,0.004477332603907229,0.0053221386060247275,0.004977320323431909,0.0063134990138777915
Saúde Humana e Serviços Sociais,2024-10-01,2024-11-01,0.0020085052546390263,0.0031484146296867754,0.004813077988998825,0.004880183854341816,-0.00012303530428170182,0.0009527835564546799,9815.0,3117442.0,100143.0,90328.0,15030.666666666666,0.005042397949122461,0.004477332603907229,0.0053221386060247275,0.004977320323431909,0.0063134990138777915,0.0031484146296867754
Saúde Humana e Serviços Sociais,2024-11-01,2024-12-01,-0.008002147846441886,0.0020085052546390263,0.0038234729660678642,0.0043745350719279095,-0.0005008322852831134,0.001422024346557168,6274.0,3123716.0,86406.0,80132.0,13519.333333333334,0.004477332603907229,0.0053221386060247275,0.004977320323431909,0.0063134990138777915,0.0031484146296867754,0.0020085052546390263
Saúde Humana e Serviços Sociais,2024-12-01,2025-01-01,0.00398416874670959,-0.008002147846441886,-0.0009484093207053618,0.002294621663536391,-0.0022483703386543636,0.004819204523986173,-24798.0,3098918.0,76090.0,100888.0,7105.666666666667,0.0053221386060247275,0.004977320323431909,0.0063134990138777915,0.0031484146296867754,0.0020085052546390263,-0.008002147846441886
Saúde Humana e Serviços Sociais,2025-01-01,2025-02-01,0.005309277312310637,0.00398416874670959,-0.0006698246150310903,0.002071626686983868,-0.0014015030811319535,0.004703522499429761,12396.0,3111314.0,105208.0,92812.0,6446.166666666667,0.004977320323431909,0.0063134990138777915,0.0031484146296867754,0.0020085052546390263,-0.008002147846441886,0.00398416874670959
Saúde Humana e Serviços Sociais,2025-02-01,2025-03-01,0.003729103024593033,0.005309277312310637,0.0004304327375261134,0.002126952851796989,-0.00035784283593852124,0.004739193032074106,16607.0,3127921.0,113508.0,96901.0,6652.333333333333,0.0063134990138777915,0.0031484146296867754,0.0020085052546390263,-0.008002147846441886,0.00398416874670959,0.005309277312310637
Saúde Humana e Serviços Sociais,2025-03-01,2025-04-01,0.006427024834031554,0.003729103024593033,0.004340849694537754,0.0016962201869161959,0.0007083449925913598,0.004447588039393629,11708.0,3139629.0,104885.0,93177.0,5333.666666666667,0.0031484146296867754,0.0020085052546390263,-0.008002147846441886,0.00398416874670959,0.005309277312310637,0.003729103024593033
Saúde Humana e Serviços Sociais,2025-04-01,2025-05-01,0.004607560405913881,0.006427024834031554,0.005155135056978408,0.0022426552209736587,0.0016746131164476696,0.004781323607534944,20309.0,3159938.0,107917.0,87608.0,7082.666666666667,0.0020085052546390263,-0.008002147846441886,0.00398416874670959,0.005309277312310637,0.003729103024593033,0.006427024834031554
Saúde Humana e Serviços Sociais,2025-05-01,2025-06-01,0.005337136651565563,0.004607560405913881,0.004921229421512823,0.002675831079519468,0.001965626721029346,0.004857613183109016,14627.0,3174565.0,106747.0,92120.0,8474.833333333334,-0.008002147846441886,0.00398416874670959,0.005309277312310637,0.003729103024593033,0.006427024834031554,0.004607560405913881
Saúde Humana e Serviços Sociais,2025-06-01,2025-07-01,0.004518904196922915,0.005337136651565563,0.005457240630503665,0.00489904516252071,0.00021021744612937447,0.0009115612314124886,17034.0,3191599.0,106955.0,89921.0,15446.833333333334,0.00398416874670959,0.005309277312310637,0.003729103024593033,0.006427024834031554,0.004607560405913881,0.005337136651565563
Saúde Humana e Serviços Sociais,2025-07-01,2025-08-01,0.0041058551457535085,0.004518904196922915,0.00482120041813412,0.004988167737556263,-2.70636892611055e-05,0.0008411811704302002,14488.0,3206087.0,110996.0,96508.0,15795.5,0.005309277312310637,0.003729103024593033,0.006427024834031554,0.004607560405913881,0.005337136651565563,0.004518904196922915
Saúde Humana e Serviços Sociais,2025-08-01,2025-09-01,0.001534928699786059,0.0041058551457535085,0.0046539653314139956,0.004787597376463409,-8.888643028205296e-05,0.0008831296527199147,13218.0,3219305.0,110187.0,96969.0,15230.666666666666,0.003729103024593033,0.006427024834031554,0.004607560405913881,0.005337136651565563,0.004518904196922915,0.0041058551457535085
Saúde Humana e Serviços Sociais,2025-09-01,2025-10-01,0.003235827757633502,0.001534928699786059,0.0033865626808208277,0.0044219016556622465,-0.000765252254467178,0.001490891845345261,4949.0,3224254.0,112552.0,107603.0,14104.166666666666,0.006427024834031554,0.004607560405913881,0.005337136651565563,0.004518904196922915,0.0041058551457535085,0.001534928699786059
Saúde Humana e Serviços Sociais,2025-10-01,2025-11-01,0.0033976749280366413,0.003235827757633502,0.0029588705343910233,0.0038900354762625715,-0.0005336667470831377,0.0012264796167295246,10467.0,3234721.0,108891.0,98424.0,12463.833333333334,0.004607560405913881,0.005337136651565563,0.004518904196922915,0.0041058551457535085,0.001534928699786059,0.003235827757633502
Saúde Humana e Serviços Sociais,2025-11-01,2025-12-01,-0.0034728501803435816,0.0033976749280366413,0.002722810461818734,0.0036883878966163645,-0.0004604989823280086,0.0011908764215227648,11028.0,3245749.0,94209.0,83181.0,11864.0,0.005337136651565563,0.004518904196922915,0.0041058551457535085,0.001534928699786059,0.003235827757633502,0.0033976749280366413
Saúde Humana e Serviços Sociais,2025-12-01,2026-01-01,0.0014839699143390946,-0.0034728501803435816,0.001053550835108854,0.002220056757964841,-0.0011537832423324467,0.002712259213570413,-11272.0,,80962.0,92234.0,7146.333333333333,0.004518904196922915,0.0041058551457535085,0.001534928699786059,0.003235827757633502,0.0033976749280366413,-0.0034728501803435816
Saúde Humana e Serviços Sociais,2026-01-01,2026-02-01,0.004644176895388948,0.0014839699143390946,0.00046959822067738473,0.0017142343775342038,-0.0007991690179159386,0.002511974218951875,4807.0,3239284.0,97069.0,92262.0,5532.833333333333,0.0041058551457535085,0.001534928699786059,0.003235827757633502,0.0033976749280366413,-0.0034728501803435816,0.0014839699143390946
Saúde Humana e Serviços Sociais,2026-02-01,2026-03-01,0.006827455085343189,0.004644176895388948,0.000885098876461487,0.0018039546691401105,9.77183525643142e-05,0.0026037313524591744,15114.0,3254398.0,112725.0,97611.0,5848.833333333333,0.001534928699786059,0.003235827757633502,0.0033976749280366413,-0.0034728501803435816,0.0014839699143390946,0.004644176895388948
Saúde Humana e Serviços Sociais,2026-03-01,2026-04-01,0.005508479720296699,0.006827455085343189,0.0043185339650237435,0.002686042400066299,0.0007615560752939435,0.0031929926037020467,22372.0,3276770.0,125306.0,102934.0,8752.666666666666,0.003235827757633502,0.0033976749280366413,-0.0034728501803435816,0.0014839699143390946,0.004644176895388948,0.006827455085343189
Saúde Humana e Serviços Sociais,2026-04-01,2026-05-01,0.004373610395135786,0.005508479720296699,0.005660037233676279,0.0030648177271768314,0.0012747184782688696,0.0033658647873526684,18150.0,3294920.0,118962.0,100812.0,10033.166666666666,0.0033976749280366413,-0.0034728501803435816,0.0014839699143390946,0.004644176895388948,0.006827455085343189,0.005508479720296699
Saúde Humana e Serviços Sociais,2026-05-01,2026-06-01,0.0061372502500127634,0.004373610395135786,0.005569848400258558,0.0032274736383600226,0.001528260299577825,0.003401413364552194,14474.0,3309394.0,114269.0,99795.0,10607.5,-0.0034728501803435816,0.0014839699143390946,0.004644176895388948,0.006827455085343189,0.005508479720296699,0.004373610395135786
Serviços,2020-07-01,2020-08-01,0.002060683562254398,-0.001166813407580345,-0.004278428077035383,-0.005537168275919781,-0.0005451777649656426,0.008616646174149596,-20393.0,17477516.0,394306.0,414699.0,-97464.16666666667,0.007008603619635767,-0.005985212341144826,-0.021411116702903476,-0.008717261053261255,-0.00295120977026455,-0.001166813407580345
Serviços,2020-08-01,2020-09-01,0.004517457486982668,0.002060683562254398,-0.000685779871863499,-0.006361821618816676,0.0030493840195989197,0.00754685573629564,36090.0,17513606.0,504084.0,467994.0,-112696.66666666667,-0.005985212341144826,-0.021411116702903476,-0.008717261053261255,-0.00295120977026455,-0.001166813407580345,0.002060683562254398
Serviços,2020-09-01,2020-10-01,0.008587766256594074,0.004517457486982668,0.0018037758805522404,-0.004611376647462094,0.004678888604533194,0.008578682132221327,79476.0,17593082.0,562870.0,483394.0,-81413.66666666667,-0.021411116702903476,-0.008717261053261255,-0.00295120977026455,-0.001166813407580345,0.002060683562254398,0.004517457486982668
Serviços,2020-10-01,2020-11-01,0.00983305100336179,0.008587766256594074,0.005055302435277047,0.0003884371791208316,0.0032045324368815153,0.005531124063312337,152394.0,17745476.0,665355.0,512961.0,7157.166666666667,-0.008717261053261255,-0.00295120977026455,-0.001166813407580345,0.002060683562254398,0.004517457486982668,0.008587766256594074
Serviços,2020-11-01,2020-12-01,-0.0016903037365482603,0.00983305100336179,0.0076460915823128445,0.0034801558552246723,0.0027326233367252345,0.004699195749972154,176225.0,17921701.0,666171.0,489946.0,62025.333333333336,-0.00295120977026455,-0.001166813407580345,0.002060683562254398,0.004517457486982668,0.008587766256594074,0.00983305100336179
Serviços,2020-12-01,2021-01-01,0.0045638333841396496,-0.0016903037365482603,0.005576837841135868,0.0036903068608440544,0.0007077131270884004,0.004427204763162143,-30242.0,17891459.0,581395.0,611637.0,65591.66666666667,-0.001166813407580345,0.002060683562254398,0.004517457486982668,0.008587766256594074,0.00983305100336179,-0.0016903037365482603
Serviços,2021-01-01,2021-02-01,0.009473864276521082,0.0045638333841396496,0.004235526883651059,0.004645414659464053,-0.00013892142326853792,0.003857868537868348,82028.0,17973487.0,663411.0,581383.0,82661.83333333333,0.002060683562254398,0.004517457486982668,0.008587766256594074,0.00983305100336179,-0.0016903037365482603,0.0045638333841396496
Serviços,2021-02-01,2021-03-01,0.005076494495360478,0.009473864276521082,0.004115797974704158,0.005880944778508501,3.3910874011964133e-05,0.004016067328909929,171907.0,18145394.0,752507.0,580600.0,105298.0,0.004517457486982668,0.008587766256594074,0.00983305100336179,-0.0016903037365482603,0.0045638333841396496,0.009473864276521082
Serviços,2021-03-01,2021-04-01,0.002966012789908548,0.005076494495360478,0.006371397385340404,0.005974117613238136,-0.00035370805331434794,0.003989752213340689,92585.0,18237979.0,727952.0,635367.0,107482.83333333333,0.008587766256594074,0.00983305100336179,-0.0016903037365482603,0.0045638333841396496,0.009473864276521082,0.005076494495360478
Serviços,2021-04-01,2021-05-01,0.005948473445056369,0.002966012789908548,0.005838790520596704,0.0050371587021238815,-0.0002607075851188162,0.003925534352876168,54255.0,18292234.0,622410.0,568155.0,91126.33333333333,0.00983305100336179,-0.0016903037365482603,0.0045638333841396496,0.009473864276521082,0.005076494495360478,0.002966012789908548
Serviços,2021-05-01,2021-06-01,0.006786155831900233,0.005948473445056369,0.004663660243441798,0.004389729109072978,0.0008286586955476922,0.003360898710700512,109462.0,18401696.0,681653.0,572191.0,79999.16666666667,-0.0016903037365482603,0.0045638333841396496,0.009473864276521082,0.005076494495360478,0.002966012789908548,0.005948473445056369
Serviços,2021-06-01,2021-07-01,0.0068163946629093775,0.006786155831900233,0.005233547355621717,0.005802472370481061,-4.500119888694716e-05,0.0020238099943610485,125730.0,18527426.0,702723.0,576993.0,105994.5,0.0045638333841396496,0.009473864276521082,0.005076494495360478,0.002966012789908548,0.005948473445056369,0.006786155831900233
Serviços,2021-07-01,2021-08-01,0.00957760659861703,0.0068163946629093775,0.006517007979955326,0.006177899250276015,-0.00014788295437975562,0.0019673578383124562,127157.0,18654583.0,735236.0,608079.0,113516.0,0.009473864276521082,0.005076494495360478,0.002966012789908548,0.005948473445056369,0.006786155831900233,0.0068163946629093775
Serviços,2021-08-01,2021-09-01,0.00765589015298398,0.00957760659861703,0.007726719031142214,0.006195189637292005,0.0009969825292036885,0.001996489086665683,180394.0,18834977.0,829651.0,649257.0,114930.5,0.005076494495360478,0.002966012789908548,0.005948473445056369,0.006786155831900233,0.0068163946629093775,0.00957760659861703
Serviços,2021-09-01,2021-10-01,0.0075629561814320985,0.00765589015298398,0.008016630471503463,0.006625088913562589,0.0009819150030590934,0.001987003560162253,145311.0,18980288.0,801237.0,655926.0,123718.16666666667,0.002966012789908548,0.005948473445056369,0.006786155831900233,0.0068163946629093775,0.00957760659861703,0.00765589015298398
Serviços,2021-10-01,2021-11-01,0.00937330573070217,0.0075629561814320985,0.008265484311011036,0.007391246145483182,0.0003840808165953581,0.0011297399699256312,144641.0,19124929.0,806916.0,662275.0,138782.5,0.005948473445056369,0.006786155831900233,0.0068163946629093775,0.00957760659861703,0.00765589015298398,0.0075629561814320985
Serviços,2021-11-01,2021-12-01,-0.005451216404541816,0.00937330573070217,0.008197384021706083,0.007962051526424149,0.00037867764582699454,0.001121749291261942,180960.0,19305889.0,818202.0,637242.0,150698.83333333334,0.006786155831900233,0.0068163946629093775,0.00957760659861703,0.00765589015298398,0.0075629561814320985,0.00937330573070217
Serviços,2021-12-01,2022-01-01,0.005285432578822887,-0.005451216404541816,0.003828348502530818,0.0059224894870171406,-0.0017726826260729255,0.005182085726529741,-104670.0,19201219.0,703925.0,808595.0,112298.83333333333,0.0068163946629093775,0.00957760659861703,0.00765589015298398,0.0075629561814320985,0.00937330573070217,-0.005451216404541816
Serviços,2022-01-01,2022-02-01,0.011036666132818708,0.005285432578822887,0.003069173968327747,0.005667329139669393,-0.001684909720636515,0.0051694649801544415,102026.0,19303245.0,836171.0,734145.0,108110.33333333333,0.00957760659861703,0.00765589015298398,0.0075629561814320985,0.00937330573070217,-0.005451216404541816,0.005285432578822887
Serviços,2022-02-01,2022-03-01,0.00568069195904938,0.011036666132818708,0.003623627435699926,0.005910505728703005,-0.00013580608696851435,0.005377807947258539,215421.0,19518666.0,974963.0,759542.0,113948.16666666667,0.00765589015298398,0.0075629561814320985,0.00937330573070217,-0.005451216404541816,0.005285432578822887,0.011036666132818708
Serviços,2022-03-01,2022-04-01,0.0059252492988114865,0.00568069195904938,0.007334263556896991,0.0055813060297139035,0.00018044025936573486,0.005321045054543567,111513.0,19630179.0,918976.0,807463.0,108315.16666666667,0.0075629561814320985,0.00937330573070217,-0.005451216404541816,0.005285432578822887,0.011036666132818708,0.00568069195904938
Serviços,2022-04-01,2022-05-01,0.006054819232232774,0.0059252492988114865,0.007547535796893191,0.0053083548826104695,0.0006259050424375993,0.00525397418644873,117007.0,19747186.0,869424.0,752417.0,103709.5,0.00937330573070217,-0.005451216404541816,0.005285432578822887,0.011036666132818708,0.00568069195904938,0.0059252492988114865
Serviços,2022-05-01,2022-06-01,0.0062291873144946774,0.006054819232232774,0.005886920163364547,0.004755273799532236,0.0015455329762876975,0.0049635917780091335,120294.0,19867480.0,880415.0,760121.0,93598.5,-0.005451216404541816,0.005285432578822887,0.011036666132818708,0.00568069195904938,0.0059252492988114865,0.006054819232232774
Serviços,2022-06-01,2022-07-01,0.004078582289518716,0.0062291873144946774,0.006069751948512979,0.0067020077527049846,-0.0002852059909610497,0.001961496039992392,124534.0,19992014.0,853671.0,729137.0,131799.16666666666,0.005285432578822887,0.011036666132818708,0.00568069195904938,0.0059252492988114865,0.006054819232232774,0.0062291873144946774
